"FileName","Drive_#","Access_Mode","Size","Last_Access","Last_Modify","Created"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\ConsoleAppAids2\TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/12 00:33:24","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\WizardWrx.DLLServices2.dll.config","2","33060","8468","2016/09/05 21:36:52","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:40","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:40","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\obj\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:40","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2\obj\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:41","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:41","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\DLLServices2TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:41","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\RedirectedStreamTester\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:43","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\DLLServices2\RedirectedStreamTester\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/08 17:08:43","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\MailForAllApps\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:05","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\MailForAllApps\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:05","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\TestStand\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:12:37","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\TestStand\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:07","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\MailForAllApps\TestStand\bin\Release\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/06 04:13:07","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\SharedUtl4\FormatStringEngine\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/13 23:42:03","2016/06/05 20:20:48","2014/10/16 14:43:43"
"C:\Documents and Settings\DAVE\Documents\Visual Studio 2013\Projects\WizardWrx_Libs\SharedUtl4\SharedUtl4\bin\Debug\WizardWrx.DLLServices2.dll.config","2","33206","8468","2016/06/13 23:42:07","2016/06/05 20:20:48","2014/10/16 14:43:43"
